2018-06-12 10:25:19,228 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=ab6d8ab0-bea5-4aa2-9e7c-2e5aa8018457
2018-06-14 10:26:39,128 [8] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=8251181f-e2a3-46ff-8a78-1e80118360ba
2018-06-14 10:26:39,137 [8] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-06-14 10:26:39,141 [18] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=8251181f-e2a3-46ff-8a78-1e80118360ba
2018-06-14 10:26:39,150 [8] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=8251181f-e2a3-46ff-8a78-1e80118360ba
2018-06-14 10:26:39,159 [8] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-06-14 10:26:39,188 [19] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-14 10:26:39,194 [19] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-14 10:26:39,205 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 156.139.34.67, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID b6b464e5-d5ff-4297-956d-3050de2f1564, Hostname localhost, IPv6Address 
2018-06-14 10:26:39,234 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=b6b464e5-d5ff-4297-956d-3050de2f1564
2018-06-14 10:55:02,470 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=b6b464e5-d5ff-4297-956d-3050de2f1564
2018-06-14 10:55:02,478 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-06-14 10:55:02,480 [18] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=), serverId=b6b464e5-d5ff-4297-956d-3050de2f1564
2018-06-14 10:55:02,507 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=b6b464e5-d5ff-4297-956d-3050de2f1564
2018-06-14 10:55:02,514 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-06-14 10:58:02,085 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=43aeae88-254c-4f46-b7c6-8e16e0adf364
2018-06-14 10:58:02,119 [1] INFO  Photon.Common.LoadBalancer.Common.PublicIPAddressReader - Public IP lookup - remote endpoint: 104.45.24.151 (InterNetwork), local endpoint: 0.0.0.0 (InterNetwork)
2018-06-14 10:58:02,442 [1] INFO  Photon.Common.LoadBalancer.Common.PublicIPAddressReader - Public IP address: 156.139.42.130, lookup at http://licensesp.exitgames.com/echoip
2018-06-14 10:58:02,663 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-06-14 10:58:02,671 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-06-14 10:58:02,682 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-06-14 10:58:02,699 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-06-14 10:58:02,707 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-06-14 10:58:02,714 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-06-14 10:58:02,721 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-06-14 10:58:02,728 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-06-14 10:58:02,735 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-06-14 10:58:02,742 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-06-14 10:58:02,749 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-06-14 10:58:02,756 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-06-14 10:58:02,763 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-06-14 10:58:02,770 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-06-14 10:58:02,777 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-06-14 10:58:02,785 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-06-14 10:58:02,792 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-06-14 10:58:02,810 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Could not find file 'C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config'.)
2018-06-14 10:58:02,826 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2018-06-14 10:58:02,835 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-14 10:58:02,843 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-06-14 10:58:02,925 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=43aeae88-254c-4f46-b7c6-8e16e0adf364
2018-06-14 10:58:02,952 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-14 10:58:02,965 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-14 10:58:03,979 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-14 10:58:03,987 [15] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-14 10:58:03,997 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 156.139.42.130, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 43aeae88-254c-4f46-b7c6-8e16e0adf364, Hostname localhost, IPv6Address 
2018-06-14 10:58:04,063 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=43aeae88-254c-4f46-b7c6-8e16e0adf364
2018-06-14 10:58:25,255 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=43aeae88-254c-4f46-b7c6-8e16e0adf364
2018-06-14 10:58:25,264 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-06-14 10:58:25,270 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=43aeae88-254c-4f46-b7c6-8e16e0adf364
2018-06-14 10:58:25,311 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=43aeae88-254c-4f46-b7c6-8e16e0adf364
2018-06-14 10:58:25,318 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-06-14 10:58:43,600 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=f7ff9ada-2001-4c3f-bd7a-79741729ffab
2018-06-14 10:58:43,833 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-06-14 10:58:43,840 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-06-14 10:58:43,851 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-06-14 10:58:43,870 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-06-14 10:58:43,877 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-06-14 10:58:43,884 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-06-14 10:58:43,891 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-06-14 10:58:43,898 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-06-14 10:58:43,905 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-06-14 10:58:43,913 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-06-14 10:58:43,920 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-06-14 10:58:43,927 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-06-14 10:58:43,934 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-06-14 10:58:43,941 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-06-14 10:58:43,947 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-06-14 10:58:43,954 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-06-14 10:58:43,961 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-06-14 10:58:43,977 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Could not find file 'C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config'.)
2018-06-14 10:58:43,992 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2018-06-14 10:58:44,001 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-14 10:58:44,009 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-06-14 10:58:44,052 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=f7ff9ada-2001-4c3f-bd7a-79741729ffab
2018-06-14 10:58:44,080 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-14 10:58:44,093 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-14 10:58:44,845 [19] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-14 10:58:44,852 [19] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-14 10:58:44,864 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 156.139.42.130, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID f7ff9ada-2001-4c3f-bd7a-79741729ffab, Hostname localhost, IPv6Address 
2018-06-14 10:58:44,933 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=f7ff9ada-2001-4c3f-bd7a-79741729ffab
2018-06-14 10:58:57,470 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=f7ff9ada-2001-4c3f-bd7a-79741729ffab
2018-06-14 10:58:57,479 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-06-14 10:58:57,483 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=f7ff9ada-2001-4c3f-bd7a-79741729ffab
2018-06-14 10:58:57,524 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=f7ff9ada-2001-4c3f-bd7a-79741729ffab
2018-06-14 10:58:57,532 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-06-14 10:59:12,186 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=ec077eed-2e52-41d6-bb1b-db4b8405457d
2018-06-14 10:59:12,449 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-06-14 10:59:12,457 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-06-14 10:59:12,468 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-06-14 10:59:12,489 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-06-14 10:59:12,497 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-06-14 10:59:12,508 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-06-14 10:59:12,516 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-06-14 10:59:12,526 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-06-14 10:59:12,534 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-06-14 10:59:12,543 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-06-14 10:59:12,551 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-06-14 10:59:12,559 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-06-14 10:59:12,567 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-06-14 10:59:12,576 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-06-14 10:59:12,583 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-06-14 10:59:12,590 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-06-14 10:59:12,597 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-06-14 10:59:12,613 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Could not find file 'C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config'.)
2018-06-14 10:59:12,630 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2018-06-14 10:59:12,639 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-14 10:59:12,647 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-06-14 10:59:12,689 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=ec077eed-2e52-41d6-bb1b-db4b8405457d
2018-06-14 10:59:12,717 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-14 10:59:12,731 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-14 10:59:13,450 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-14 10:59:13,459 [15] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
